ts,chain,address,symbol,binance_symbol,binance_base_asset,binance_match_type,label,pump_score,dump_score,anomaly_score,smart_money_score,risk_score,reasons
2026-04-23T12:58:32+00:00,solana,So11111111111111111111111111111111111111112,SOL,SOLUSDT,SOL,base_asset,anomaly_watch,5.61,11.36,100.0,0.0,0.0,normal_watch;ml_isolation_forest_anomaly
2026-04-23T12:58:32+00:00,base,0x1aA8fD5BCce2231C6100d55Bf8B377cff33Acfc3,RAVE,RAVEUSDT,RAVE,base_asset,anomaly_watch,4.07,0.0,72.41,0.0,0.0,normal_watch;ml_isolation_forest_anomaly
2026-04-23T12:58:32+00:00,base,0x0C1c1C109FE34733fca54b82d7B46B75CFb71F6e,CHIP,CHIPUSDT,CHIP,base_asset,watch,4.82,0.0,61.87,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,ethereum,0x68749665FF8D2d112Fa859AA293F07A622782F38,XAUT,XAUTUSDT,XAUT,base_asset,watch,20.99,0.0,56.61,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,ethereum,0x45804880De22913dAFE09f4980848ECE6EcbAf78,PAXG,PAXGUSDT,PAXG,base_asset,watch,17.88,0.0,55.01,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,ethereum,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USDCUSDT,USDC,base_asset,watch,15.76,0.0,54.38,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,solana,7uLGeKYasTxW9GpdgT2N8BY4YMv48KYRRMK1ujCUgL9o,XRP,XRPUSDT,XRP,base_asset,watch,0.0,0.0,45.73,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,ethereum,0x437cc33344a0B27A429f795ff6B469C72698B291,WM,MUSDT,M,wrapped_prefix,watch,0.0,0.0,45.37,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,base,0xacfE6019Ed1A7Dc6f7B508C02d1b04ec88cC21bf,VVV,VVVUSDT,VVV,base_asset,watch,3.19,0.55,43.82,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,base,0x989cFDC3508500d0C91f22896a0D2ee1Ef675870,TRX,TRXUSDT,TRX,base_asset,watch,0.0,0.0,43.54,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,base,0x311935Cd80B76769bF2ecC9D8Ab7635b2139cf82,SOL,SOLUSDT,SOL,base_asset,watch,5.11,0.0,42.87,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,solana,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,TRUMP,TRUMPUSDT,TRUMP,base_asset,watch,5.03,0.44,40.46,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,base,0x940181a94A35A4569E4529A3CDfB74e38FD98631,AERO,AEROUSDT,AERO,base_asset,watch,8.51,0.06,33.51,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,base,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,USDC,USDCUSDT,USDC,base_asset,watch,8.75,0.05,25.81,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,solana,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,USDCUSDT,USDC,base_asset,watch,8.17,0.0,23.85,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,base,0xf43eB8De897Fbc7F2502483B2Bef7Bb9EA179229,ZEN,ZENUSDT,ZEN,base_asset,watch,7.69,0.0,11.04,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,ethereum,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,ETHUSDT,ETH,wrapped_alias,watch,8.08,0.05,9.48,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,base,0x4200000000000000000000000000000000000006,WETH,ETHUSDT,ETH,wrapped_alias,watch,7.38,0.0,9.19,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,base,0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b,VIRTUAL,VIRTUALUSDT,VIRTUAL,base_asset,watch,5.6,0.0,8.57,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,ethereum,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,WETH,ETHUSDT,ETH,wrapped_alias,watch,6.92,0.0,8.29,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,ethereum,0x0000000000000000000000000000000000000000,ETH,ETHUSDT,ETH,base_asset,watch,6.94,0.02,8.11,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,ethereum,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WBTC,BTCUSDT,BTC,wrapped_alias,watch,6.77,0.0,8.05,0.0,0.0,normal_watch
2026-04-23T12:58:32+00:00,base,0x0000000000000000000000000000000000000000,ETH,ETHUSDT,ETH,base_asset,watch,5.23,0.0,6.27,0.0,0.0,normal_watch
