ts,chain,address,symbol,binance_symbol,binance_base_asset,binance_match_type,label,pump_score,dump_score,anomaly_score,smart_money_score,risk_score,reasons
2026-05-04T15:18:48+00:00,arbitrum,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,WBTC,,,,whale_accumulation,83.39,0.0,56.54,15.0,0.0,whale_accumulation;buy_pressure
2026-05-04T15:18:48+00:00,arbitrum,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,,,,whale_accumulation,82.69,0.01,54.7,15.0,0.0,whale_accumulation;buy_pressure
2026-05-04T15:18:48+00:00,arbitrum,0xbfe4322d169a435de87ce2cc241e43026aacade0,CRW,,,,watch,43.68,0.0,57.78,0.0,0.0,normal_watch
2026-05-04T15:18:48+00:00,arbitrum,0x0c880f6761f1af8d9aa9c466984b80dab9a8c9e8,PENDLE,,,,watch,20.5,0.0,29.96,0.0,0.0,normal_watch
2026-05-04T15:18:48+00:00,bnb,0x0a43fc31a73013089df59194872ecae4cae14444,4,,,,watch,6.85,18.02,24.71,0.0,0.0,normal_watch
2026-05-04T15:18:48+00:00,bnb,0x92aa03137385f18539301349dcfc9ebc923ffb10,SKYAI,,,,watch,11.16,5.43,21.0,0.0,0.0,normal_watch
2026-05-04T15:18:48+00:00,arbitrum,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WETH,,,,watch,17.88,0.0,20.65,0.0,0.0,normal_watch
2026-05-04T15:18:48+00:00,arbitrum,0x912ce59144191c1204e64559fe8253a0e49e6548,ARB,,,,watch,20.29,0.3,20.54,4.25,0.0,normal_watch
2026-05-04T15:18:48+00:00,bnb,0xf1c599e9a5fbdea408a7409c0176a2fe42c64444,Hachiko,,,,watch,12.48,3.27,19.12,0.0,0.0,normal_watch
2026-05-04T15:18:48+00:00,arbitrum,0x0c1c1c109fe34733fca54b82d7b46b75cfb71f6e,CHIP,,,,watch,9.26,8.12,16.47,0.0,0.0,normal_watch
2026-05-04T15:18:48+00:00,bnb,0xdf24f8c21cb404b3031a450d8e049d6e39fc1fa5,BILL,,,,watch,13.12,0.99,15.64,0.92,0.0,normal_watch
2026-05-04T15:18:48+00:00,bnb,0xfecbda1b8dbd73c4eea7843c04db816107fa6666,BabyAsteroid,,,,watch,2.77,5.56,11.77,0.0,0.0,normal_watch
2026-05-04T15:18:48+00:00,arbitrum,0x13ad51ed4f1b7e9dc168d8a00cb3f4ddd85efa60,LDO,,,,watch,8.88,0.0,10.77,0.0,0.0,normal_watch
2026-05-04T15:18:48+00:00,bnb,0x208bf3e7da9639f1eaefa2de78c23396b0682025,TAG,,,,watch,8.13,0.0,9.6,0.0,0.0,normal_watch
2026-05-04T15:18:48+00:00,bnb,0x2e221f0a81eabad8bc3606e51890895e4af813c7,BabyFrog,,,,watch,7.21,0.0,8.78,0.0,0.0,normal_watch
2026-05-04T15:18:48+00:00,bnb,0xb2acf3ae051c7f0b0b8de90cbb4ed99312574444,共建,,,,watch,4.13,2.09,7.89,0.0,0.0,normal_watch
2026-05-04T15:18:48+00:00,bnb,0x7ec43cf65f1663f820427c62a5780b8f2e25593a,LAB,,,,watch,0.46,2.41,4.27,0.0,0.0,normal_watch
2026-05-04T15:18:48+00:00,arbitrum,0x8392a44b7003ad8f060bd472be9f9a09c071a30e,MYSTERY,,,,watch,0.0,3.0,0.0,0.0,12.0,risk:thin_liquidity
2026-05-04T15:18:48+00:00,bnb,0x6bdcce4a559076e37755a78ce0c06214e59e4444,TGT,,,,watch,0.0,0.0,0.0,0.0,0.0,normal_watch
